,time,bid,ask
141,2014-01-01 22:03:02.880,2.1028315690385897,2.104659340207057
142,2014-01-01 22:03:03.872,2.102850595776278,2.104667494519219
143,2014-01-01 22:03:04.712,2.102850595771318,2.104688143851402
144,2014-01-01 22:03:05.513,2.102828850908887,2.1046691170953338
145,2014-01-01 22:03:08.815,2.102849500236996,2.1047930131091706
146,2014-01-01 22:03:08.824,2.102873963171412,2.1048229122563114
147,2014-01-01 22:03:13.809,2.1028902717750606,2.1048365027535296
148,2014-01-01 22:03:17.371,2.102895707963076,2.1048500932606444
149,2014-01-01 22:03:17.372,2.102929866224593,2.1048671722781633
150,2014-01-01 22:03:17.809,2.1031466842448188,2.1048671722583334
151,2014-01-01 22:03:24.298,2.1031893822462884,2.1049184098816256
152,2014-01-01 22:03:25.645,2.1031921002951948,2.1049184098240685
153,2014-01-01 22:03:25.648,2.1032230742836413,2.1049597084810783
154,2014-01-01 22:03:25.795,2.1032333989518897,2.1049597084807536
155,2014-01-01 22:03:30.578,2.102975282227028,2.104928734464489
156,2014-01-01 22:03:35.794,2.1029649575469658,2.1048771111101248
157,2014-01-01 22:03:44.509,2.1029731117350656,2.1048879834044083
158,2014-01-01 22:03:46.048,2.102973111712478,2.1048673340446564
159,2014-01-01 22:03:46.878,2.1029834363792217,2.104949931391406
160,2014-01-01 22:03:50.016,2.102993761040881,2.105104801413073
161,2014-01-01 22:03:50.124,2.1030046334273846,2.1051265462250246
162,2014-01-01 22:03:50.378,2.1029943087580145,2.1051781695670884
163,2014-01-01 22:03:54.878,2.102870412725235,2.1059628443686558
164,2014-01-01 22:03:54.879,2.1028600880566604,2.1059731690372256
165,2014-01-01 22:03:55.110,2.102816598320006,2.10591337066226
166,2014-01-01 22:03:56.399,2.1028138802046765,2.105913370653294
167,2014-01-01 22:03:58.925,2.1028084439743804,2.10590249821022
168,2014-01-01 22:04:07.424,2.1028426017890505,2.105911037158652
169,2014-01-01 22:04:18.546,2.1027828242622,2.105911036984968
170,2014-01-01 22:04:20.979,2.1027724995361434,2.1059316862644986
171,2014-01-01 22:04:28.043,2.1027724995205848,2.1054154528203366
172,2014-01-01 22:04:32.422,2.102755420060279,2.105552086554013
173,2014-01-01 22:04:35.436,2.1028322766103296,2.1056289431040165
174,2014-01-01 22:04:40.342,2.1028219519146703,2.1055669950654576
175,2014-01-01 22:04:43.799,2.1033175359984617,2.105556670389261
176,2014-01-01 22:04:46.058,2.1033148175647334,2.1055539519550517
177,2014-01-01 22:04:46.064,2.1033457915654545,2.105615899961481
178,2014-01-01 22:04:46.065,2.1033457915654523,2.105605575292908
179,2014-01-01 22:04:47.965,2.10291215548129,2.1055333026087206
180,2014-01-01 22:04:47.966,2.102912155481288,2.105450705260152
181,2014-01-01 22:04:48.041,2.103117106210094,2.1055361012822233
182,2014-01-01 22:04:48.042,2.103117106210078,2.105587339013581
183,2014-01-01 22:04:51.824,2.1031388510210154,2.105622674356324
184,2014-01-01 22:04:55.309,2.103138850996809,2.1056199562257083
185,2014-01-01 22:04:58.048,2.102925360293285,2.105372307034464
186,2014-01-01 22:04:58.264,2.102928078379133,2.1053750251202805
187,2014-01-01 22:04:58.266,2.102928078356445,2.105313077086139
188,2014-01-01 22:05:00.802,2.1029280783388167,2.105261433047409
189,2014-01-01 22:05:00.806,2.1031757273307026,2.105261433004336
190,2014-01-01 22:05:00.861,2.1032583246735506,2.104662602221524
191,2014-01-01 22:05:01.634,2.103010675625709,2.104662602208592
192,2014-01-01 22:05:03.033,2.1030133937165854,2.1046626021930748
193,2014-01-01 22:05:03.709,2.1030242661373793,2.104684347039351
194,2014-01-01 22:05:04.106,2.103043292879226,2.104678910823845
195,2014-01-01 22:05:04.296,2.103120149434729,2.104678910782271
196,2014-01-01 22:05:05.044,2.103171387154416,2.104678910770589
197,2014-01-01 22:05:05.370,2.103187695783868,2.1046789107617974
198,2014-01-01 22:05:06.004,2.103105098423976,2.1049576768018627
199,2014-01-01 22:05:08.548,2.1031050984183723,2.104926702790543
200,2014-01-01 22:05:09.716,2.103019702126536,2.1049267027175773
201,2014-01-01 22:05:09.909,2.1030713254663893,2.10504027406885
202,2014-01-01 22:05:09.910,2.103074043541222,2.1050946361647096
203,2014-01-01 22:05:09.979,2.1031854859019883,2.105094636164229
204,2014-01-01 22:05:10.345,2.103424595305163,2.10524834934847
205,2014-01-01 22:05:11.197,2.103416440977583,2.105248349339997
206,2014-01-01 22:05:13.007,2.1034055685395185,2.1052483493274057
207,2014-01-01 22:05:13.050,2.10337295126276,2.1052483493271064
208,2014-01-01 22:05:14.060,2.103378387468485,2.10524834932008
209,2014-01-01 22:05:15.105,2.103391977993082,2.1052483493128102
210,2014-01-01 22:05:15.874,2.103381653311372,2.105248349299658
211,2014-01-01 22:05:15.945,2.103313700646248,2.1052483492938148
212,2014-01-01 22:05:17.041,2.103441794870106,2.1052483491892224
213,2014-01-01 22:05:17.045,2.103510111845176,2.10524834918916
214,2014-01-01 22:05:17.057,2.1035101118449875,2.1053081265422127
215,2014-01-01 22:05:17.058,2.1035955080638877,2.1053679038954383
216,2014-01-01 22:05:17.059,2.1035955080638717,2.10553015671136
217,2014-01-01 22:05:17.106,2.103592789949434,2.105530156703284
218,2014-01-01 22:05:17.199,2.1036036623742738,2.1055301567026365
219,2014-01-01 22:05:17.605,2.1036254072224243,2.1055301566998117
220,2014-01-01 22:05:18.266,2.103668105313036,2.1055557755466268
221,2014-01-01 22:05:18.550,2.1036371313014306,2.105524801535017
222,2014-01-01 22:05:19.006,2.103618104547098,2.1055248015252706
223,2014-01-01 22:05:19.048,2.1036017959085784,2.1055248015249783
224,2014-01-01 22:05:20.005,2.103601795905373,2.105535126190341
225,2014-01-01 22:05:20.408,2.1036045140022965,2.1055351261808792
226,2014-01-01 22:05:20.444,2.1036153864275318,2.1055351261806288
227,2014-01-01 22:05:21.057,2.10367516373719,2.105518046893237
228,2014-01-01 22:05:21.089,2.1036751637348017,2.105507722222277
229,2014-01-01 22:05:21.093,2.1036860361557776,2.1055077222177623
230,2014-01-01 22:05:22.405,2.103699626678518,2.105507722208636
231,2014-01-01 22:05:23.408,2.1037023447779206,2.1055077222016583
232,2014-01-01 22:05:24.046,2.1033863787213,2.1052686127420213
233,2014-01-01 22:05:24.047,2.103454695696408,2.1053198504733484
234,2014-01-01 22:05:25.798,2.10330952209694,2.1052002957395315
235,2014-01-01 22:05:27.012,2.103298649646416,2.1052002957144595
236,2014-01-01 22:05:28.240,2.1033122401697377,2.1052002957059166
237,2014-01-01 22:05:31.005,2.103332889485036,2.1051796463469152
238,2014-01-01 22:05:31.006,2.103322017040335,2.1051796463276724
239,2014-01-01 22:05:32.308,2.103313862712177,2.105179646318615
240,2014-01-01 22:05:33.172,2.103327453238027,2.1051796463126045
241,2014-01-01 22:05:34.192,2.103306803893868,2.1052002956427174
242,2014-01-01 22:05:34.510,2.1033068038845717,2.1052084499525208
243,2014-01-01 22:05:35.962,2.1033068038806726,2.1051981252800487
244,2014-01-01 22:05:36.508,2.103230696888423,2.1051981252661487
245,2014-01-01 22:05:40.212,2.103236133075434,2.105203561453121
246,2014-01-01 22:05:42.457,2.1032361330611278,2.10470797734747
247,2014-01-01 22:05:43.895,2.103246457726529,2.104749276018578
248,2014-01-01 22:05:43.906,2.1032567823950745,2.1047492760185547
249,2014-01-01 22:05:43.910,2.1033393797436206,2.104749276018546
250,2014-01-01 22:05:43.929,2.103380151313349,2.104814510545563
251,2014-01-01 22:05:44.007,2.1033783659822447,2.104814510260931
252,2014-01-01 22:05:44.064,2.103378365981355,2.104831589503816
253,2014-01-01 22:05:45.257,2.103368041310032,2.104831589501061
254,2014-01-01 22:05:45.326,2.1033680412903344,2.104848668725124
255,2014-01-01 22:05:45.330,2.1033680412902718,2.104891366834498
256,2014-01-01 22:05:45.543,2.10335950166506,2.104891366831171
257,2014-01-01 22:05:45.693,2.1033595016641,2.1049223408359183
258,2014-01-01 22:05:45.706,2.103400800338348,2.104922340835889
259,2014-01-01 22:05:45.718,2.1034214496754604,2.1049223408358637
260,2014-01-01 22:05:45.750,2.103538328236708,2.104922340823192
261,2014-01-01 22:05:45.827,2.1035383282361733,2.1048788511207404
262,2014-01-01 22:05:46.171,2.103524737701933,2.104878851118347
263,2014-01-01 22:05:46.537,2.103483439025852,2.104878851116542
264,2014-01-01 22:05:46.543,2.1035453870372547,2.104878851116529
265,2014-01-01 22:05:46.546,2.103586685711525,2.1048788511165224
266,2014-01-01 22:05:46.587,2.1035866856952303,2.104930088831538
267,2014-01-01 22:05:46.996,2.103658958374224,2.104930088830546
268,2014-01-01 22:05:48.596,2.1036589583428675,2.104998405774257
269,2014-01-01 22:05:50.006,2.103612750507935,2.104998405747576
270,2014-01-01 22:05:50.501,2.103615468610865,2.104998405744132
271,2014-01-01 22:05:51.306,2.103615468601368,2.1049364577232192
272,2014-01-01 22:05:51.339,2.1035535205898803,2.1049364577231464
273,2014-01-01 22:05:51.350,2.1034502325419435,2.10493645771724
274,2014-01-01 22:05:51.426,2.1034339239031987,2.1049119947593864
275,2014-01-01 22:05:52.469,2.103442078215063,2.10491199475213
276,2014-01-01 22:05:53.208,2.1034611049545147,2.104911994746989
277,2014-01-01 22:05:54.471,2.103469259264849,2.1049119947382025
278,2014-01-01 22:05:56.003,2.103376337237451,2.1049119947279253
279,2014-01-01 22:05:56.005,2.1033350385631717,2.104911994727921
280,2014-01-01 22:05:59.907,2.103340474738147,2.104911994690103
281,2014-01-01 22:06:00.261,2.1033301500602017,2.1049119946807253
282,2014-01-01 22:06:00.265,2.103308405206764,2.1049119946782344
283,2014-01-01 22:06:00.911,2.1033056870959084,2.1049119946737407
284,2014-01-01 22:06:01.009,2.103322766145936,2.1049119944798145
285,2014-01-01 22:06:02.458,2.1033910830983995,2.1049119944571766
286,2014-01-01 22:06:03.456,2.1034594000579,2.104911994441585
287,2014-01-01 22:06:03.915,2.103305686856809,2.1049119944344143
288,2014-01-01 22:06:03.942,2.1033219954739666,2.104911994413328
289,2014-01-01 22:06:03.993,2.1032910214600387,2.104911994405105
290,2014-01-01 22:06:03.994,2.103352969471449,2.1049119944051027
291,2014-01-01 22:06:03.995,2.103435566819998,2.1049119944051005
292,2014-01-01 22:06:05.407,2.1034301305970837,2.1049119943949086
293,2014-01-01 22:06:06.504,2.1034507799286937,2.1049119943893797
294,2014-01-01 22:06:07.865,2.1034426255925136,2.10491199437228
295,2014-01-01 22:06:09.789,2.1034942489281203,2.1049119943650414
296,2014-01-01 22:06:09.791,2.103401326910997,2.104911994365037
297,2014-01-01 22:06:09.840,2.103406763110015,2.1049119943512973
298,2014-01-01 22:06:10.596,2.1034257898493407,2.104911994346038
299,2014-01-01 22:06:10.793,2.1034361145157017,2.10491199434383
300,2014-01-01 22:06:11.115,2.103436114512097,2.1049446116166384
301,2014-01-01 22:06:11.146,2.1034469869373544,2.1049446116164225
302,2014-01-01 22:06:11.189,2.103493194745316,2.1049446116161232
303,2014-01-01 22:06:11.417,2.103471449892786,2.104944611614537
304,2014-01-01 22:06:11.507,2.1034714498921607,2.104952765933016
305,2014-01-01 22:06:12.584,2.1034768860974142,2.104952765925522
306,2014-01-01 22:06:13.308,2.103463295560544,2.1049527659204847
307,2014-01-01 22:06:13.312,2.103463295560516,2.10493373917588
308,2014-01-01 22:06:13.350,2.1034306782838343,2.104933739175616
309,2014-01-01 22:06:15.140,2.1034306782714,2.1049310210567937
310,2014-01-01 22:06:16.373,2.10343611447557,2.104931021048216
311,2014-01-01 22:06:19.004,2.1033018937660906,2.104931021030123
312,2014-01-01 22:06:19.524,2.103304611850569,2.1049310210082
313,2014-01-01 22:06:19.771,2.1033372291252657,2.1049310210064816
314,2014-01-01 22:06:21.530,2.103353537751251,2.104931020994244
315,2014-01-01 22:06:22.532,2.1033725644888617,2.1049310209872734
316,2014-01-01 22:06:23.007,2.103473134421161,2.104931020983968
317,2014-01-01 22:06:24.515,2.103442160403316,2.1049310209718244
318,2014-01-01 22:06:24.517,2.103246456734364,2.104931020961319
319,2014-01-01 22:06:24.966,2.1032600472630816,2.1049310209581957
320,2014-01-01 22:06:26.540,2.103270919677617,2.1049310209472445
321,2014-01-01 22:06:29.012,2.103254611022241,2.104931020930046
322,2014-01-01 22:06:29.039,2.103316559023685,2.1049310209200773
323,2014-01-01 22:06:29.529,2.1033219952328284,2.1049310209164807
324,2014-01-01 22:06:29.707,2.103356153317796,2.1049310205135408
325,2014-01-01 22:06:31.515,2.103450089130264,2.104931020485296
326,2014-01-01 22:06:31.690,2.1034419347961517,2.1049310204702607
327,2014-01-01 22:06:32.044,2.10351879138482,2.1049310204619958
328,2014-01-01 22:06:32.048,2.103518791384757,2.104948099705694
329,2014-01-01 22:06:32.059,2.103484632897063,2.104948099705523
330,2014-01-01 22:06:32.073,2.103515606896084,2.104948099698838
331,2014-01-01 22:06:32.077,2.1034216710551155,2.104948099698557
332,2014-01-01 22:06:32.078,2.1034352615842558,2.1049480996958567
333,2014-01-01 22:06:32.292,2.103460880446541,2.1049480996924985
334,2014-01-01 22:06:32.295,2.1035291974215395,2.1049480996924514
335,2014-01-01 22:06:32.307,2.103606054018278,2.104948099692264
336,2014-01-01 22:06:32.322,2.1036145936399246,2.10494809969203
337,2014-01-01 22:06:32.475,2.103588974771894,2.1049480996896395
338,2014-01-01 22:06:32.655,2.1036402125003675,2.1049480996868275
339,2014-01-01 22:06:34.788,2.1035989138201145,2.1049480996808447
340,2014-01-01 22:06:34.790,2.10365053716295,2.1049480996808407
341,2014-01-01 22:06:34.793,2.103681511168648,2.104948099680834
342,2014-01-01 22:06:34.794,2.103681511168645,2.1052165410636
343,2014-01-01 22:06:36.794,2.1036815111040257,2.1054214919240573
344,2014-01-01 22:06:36.796,2.1036815111039946,2.105472729655306
345,2014-01-01 22:06:38.575,2.1036644318324607,2.1054727296275053
346,2014-01-01 22:06:38.577,2.1036589955745804,2.10547272958229
347,2014-01-01 22:06:42.010,2.103650455899073,2.1054727295286106
348,2014-01-01 22:06:42.011,2.103655892087952,2.10547272950472
349,2014-01-01 22:06:42.608,2.103681510944253,2.1053446351671874
350,2014-01-01 22:06:44.004,2.1035885889068524,2.1053446351468867
351,2014-01-01 22:06:44.007,2.103588588906846,2.1053446351468805
352,2014-01-01 22:06:44.589,2.1035885888889365,2.1053473532353104
353,2014-01-01 22:06:45.006,2.1035777164605762,2.1053473532324096
354,2014-01-01 22:06:45.084,2.1035777164600344,2.1053446351255003
355,2014-01-01 22:06:45.504,2.1035804345634816,2.105344635122578
356,2014-01-01 22:06:47.643,2.103665830703658,2.1054727293720834
357,2014-01-01 22:06:47.655,2.1036145929722005,2.105472729371896
358,2014-01-01 22:06:47.658,2.103529196753369,2.105472729371849
359,2014-01-01 22:06:48.086,2.1036060533435927,2.105472729365161
360,2014-01-01 22:06:48.915,2.1036316721962844,2.105472729352206
361,2014-01-01 22:06:50.290,2.1036936201938503,2.105472729338357
362,2014-01-01 22:06:50.295,2.1037658928738123,2.1054727293383464
363,2014-01-01 22:06:50.297,2.1038588148909163,2.1054727293383415
364,2014-01-01 22:06:50.442,2.103858814867075,2.105489808558236
365,2014-01-01 22:06:52.598,2.1039207628734102,2.1054898085531644
366,2014-01-01 22:06:54.983,2.103923480913929,2.105489808487216
367,2014-01-01 22:06:55.291,2.103830558890888,2.10548980848128
368,2014-01-01 22:06:55.320,2.103832891615971,2.105489808402705
369,2014-01-01 22:06:56.020,2.103790193495656,2.105489808391766
370,2014-01-01 22:06:58.580,2.1038005181569757,2.1054898083845166
371,2014-01-01 22:06:58.585,2.1037978000279294,2.105489808361801
372,2014-01-01 22:07:01.608,2.103800518113294,2.105489808340769
373,2014-01-01 22:07:02.042,2.1037492802880187,2.105489808246661
374,2014-01-01 22:07:02.198,2.1037663595293363,2.1054898082442244
375,2014-01-01 22:07:02.809,2.1037745138400887,2.1054898082358684
376,2014-01-01 22:07:02.814,2.103774513840054,2.105506116874025
377,2014-01-01 22:07:02.852,2.1039294459026063,2.1055061168737605
378,2014-01-01 22:07:02.972,2.1039294459017723,2.105541452255673
379,2014-01-01 22:07:03.806,2.103929445895976,2.10555232467533
380,2014-01-01 22:07:03.979,2.103921291575677,2.105552324674126
381,2014-01-01 22:07:04.994,2.103921291568623,2.105555042773428
382,2014-01-01 22:07:05.005,2.103838694205929,2.105555042759266
383,2014-01-01 22:07:05.016,2.103785285463432,2.105555042715052
384,2014-01-01 22:07:05.712,2.1038194439400684,2.105555042704175
385,2014-01-01 22:07:06.409,2.103819443930387,2.1055523245881167
386,2014-01-01 22:07:06.707,2.103814007715586,2.1055523245860432
387,2014-01-01 22:07:07.638,2.1038140076855147,2.105560864177821
388,2014-01-01 22:07:09.947,2.1038140076629968,2.10555814604891
389,2014-01-01 22:07:10.056,2.1038243323204617,2.105558146037801
390,2014-01-01 22:07:11.407,2.1039172543345894,2.105558146034823
391,2014-01-01 22:07:11.411,2.103922690537144,2.105558146024636
392,2014-01-01 22:07:11.481,2.1039716164512208,2.1055581460241486
393,2014-01-01 22:07:11.698,2.1040542137991167,2.1055581460235078
394,2014-01-01 22:07:11.699,2.104136811147651,2.1055581460235047
395,2014-01-01 22:07:11.701,2.1040599544873397,2.105558145960011
396,2014-01-01 22:07:11.916,2.1040599544843155,2.105574454595172
397,2014-01-01 22:07:12.679,2.1040545182662824,2.1055744545898625
398,2014-01-01 22:07:18.588,2.1040545181587618,2.105574454482237
399,2014-01-01 22:07:20.013,2.1040288992708938,2.1055744544599686
400,2014-01-01 22:07:20.020,2.1040288992198666,2.1055690181961553
401,2014-01-01 22:07:21.007,2.103832730496588,2.1055690181756384
402,2014-01-01 22:07:21.015,2.1038071116153234,2.10556901815998
403,2014-01-01 22:07:21.017,2.103815651237166,2.1055690181599487
404,2014-01-01 22:07:22.008,2.1038925078185566,2.105569018144462
405,2014-01-01 22:07:22.575,2.1038925078007966,2.1055717362330464
406,2014-01-01 22:07:22.701,2.1039779040087114,2.105571736222217
407,2014-01-01 22:07:23.621,2.1040376813474597,2.1055717362078394
408,2014-01-01 22:07:23.683,2.104037681346491,2.1055631965849977
409,2014-01-01 22:07:28.361,2.104114537870298,2.1055631965118944
410,2014-01-01 22:07:28.541,2.1038925076988004,2.105563196509081
